,subject,month,day,year,city,region1,postal_code,lat,lng,stance
1506, Greenidge Generation Power Plant ,10.0,6.0,21.0,New City,NY,10956,41.12103629999999,-73.9917203,0
1507, Save NY from Climate-Killing Cryptocurrency ,11.0,15.0,21.0,Warwick,NY,10990,41.24852725,-74.45277408741035,0
1509, Greenidge Generation Power Plant ,10.0,5.0,21.0,Southold,NY,11971,41.0645712,-72.43048490000001,0
1510, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Brooklyn,NY,11217,40.679567999999996,-73.975043,0
1512,,,,,Syracuse,NY,13057,43.0846125,-76.07182270000001,0
1515, Greenidge Generation Power Plant ,10.0,5.0,21.0,Brooklyn,NY,11206,40.70844305263158,-73.94784989473685,0
1518, Deny Greenidge's Title V Air Permit ,10.0,7.0,21.0,Rochester,NY,14612-3231,43.2477818,-77.6905372,0
1520, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Ithaca,NY,14850,42.4409304,-76.50599890000001,0
1521, Greenidge Generation Power Plant ,10.0,5.0,21.0,Ithaca,NY,14850,42.4302897,-76.4338542,0
1522, Greenidge Generation Power Plant ,10.0,10.0,21.0,Rochester,NY,14625,43.1400583,-77.5204782,0
1523, Greenidge Generation Power Plant ,10.0,5.0,21.0,Sag Harbor,NY,11963,41.0157532,-72.31486751223954,0
1525, Greenidge Generation Power Plant ,10.0,5.0,21.0,Rochester,NY,14624,43.134077399999995,-77.7145584,0
1526, Greenidge Generation Power Plant ,11.0,5.0,21.0,Williamson,NY,14589,43.278382604861044,-77.18196119020195,0
1527, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,Branchport,NY,14418,42.60918,-77.2105185,0
1529, Deny Greenidge's Title V Air Permit ,11.0,18.0,21.0,Poughkeepsie,NY,12603-4902,41.662966100000006,-73.91982970000001,0
1531, Greenidge Generation Power Plant ,10.0,23.0,21.0,Selden,NY,11784,40.8847223,-73.043525634787,0
1532, Save NY from Climate-Killing Cryptocurrency ,11.0,1.0,21.0,Tonawanda,NY,14120,43.0416935,-78.82961549999997,0
1534, Greenidge Generation Power Plant ,10.0,5.0,21.0,Albany,NY,12208,42.655666122085925,-73.78961282743612,0
1535, Deny Greenidge's Title V Air Permit ,11.0,18.0,21.0,Victor,NY,14564-8702,42.98688233143017,-77.45072892514973,0
1536, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Hornell,NY,14843,42.3274475,-77.65705750000002,0
1537, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Oceanside,NY,11572-3201,40.63903175,-73.63839962257056,0
1538, Greenidge Generation Power Plant ,11.0,17.0,21.0,Kingston,NY,12401,41.926811086242814,-74.02896034529779,0
1540, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Waterford,NY,12188,42.79048914285714,-73.67660157142858,0
1541, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Huntington Station,NY,11746-4231,40.8235461,-73.4055463372659,0
1543, Save NY from Climate-Killing Cryptocurrency ,11.0,15.0,21.0,Cortland,NY,13045,42.6197292,-76.1931798,0
1545, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Wesley Hills,NY,10977-1014,41.15599279999999,-74.06532759999999,0
1547, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Moravia,NY,13118,42.772232147912675,-76.4370945889833,0
1548, Greenidge Generation Power Plant ,10.0,12.0,21.0,Yonkers,NY,10701,40.960124,-73.893033,0
1549, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Hastings on Hudson,NY,10706,40.9903836,-73.8663036,0
1552, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10075,40.773518700000004,-73.9573473,0
1553, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Rochester,NY,14616,43.237711499999996,-77.6510422,0
1554, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Romulus,NY,14541,42.7386269,-76.7789647,0
1555, Greenidge Generation Power Plant ,11.0,18.0,21.0,Albany,NY,12202,42.63499574551176,-73.77246432767367,0
1556, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Trumansburg,NY,14886,42.5327885,-76.71560110130652,0
1557, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,BALDWINSVILLE,NY,13027,43.168521999999996,-76.34764799999999,0
1558, Greenidge Generation Power Plant ,10.0,5.0,21.0,Greece,NY,14626,43.22040527120037,-77.67687411622873,0
1559, Greenidge Generation Power Plant ,10.0,5.0,21.0,Albany,NY,12203,42.66724104141793,-73.79970852276473,0
1560, Greenidge Permit ,10.0,24.0,21.0,Owego,NY,13827,42.10290415,-76.26132397291221,0
1561, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,New York,NY,10032-7643,40.83309410204082,-73.94280214285716,0
1563, Greenidge Generation Power Plant ,10.0,5.0,21.0,Cold Spring Harbor,NY,11724,40.870172839785035,-73.45941701488786,0
1565, Greenidge Generation Power Plant ,10.0,13.0,21.0,Albany,NY,12208,42.6530394,-73.78842359999999,0
1566, Greenidge Generation Power Plant ,10.0,5.0,21.0,Poughkeepsie,NY,12603,41.6722217,-73.88985129999999,0
1567, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Amityville,NY,11701,40.67797675,-73.40616988324135,0
1568, Greenidge Generation Power Plant ,11.0,5.0,21.0,Alfred,NY,14802,42.25657635,-77.7898082396537,0
1569, Deny Greenidge's Title V Air Permit ,11.0,20.0,21.0,Manlius,NY,13104-8808,42.9910547345574,-75.94916123922731,0
1570, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Horseheads,NY,14845,42.156153499999995,-76.92683149999998,0
1571, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Gansevoort,NY,12831,43.1481465,-73.75028146448454,0
1572, Greenidge Generation Power Plant ,11.0,17.0,21.0,Ithaca,NY,14850,42.44613018367347,-76.50334959183674,0
1573, Save NY from Climate-Killing Cryptocurrency ,11.0,9.0,21.0,Owego,NY,13827,42.10290415,-76.26132397291221,0
1574, Greenidge Generation Power Plant ,10.0,19.0,21.0,Arcade,NY,14009,42.53044003270038,-78.42420357997815,0
1575, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Tonawanda,NY,14150,43.0168681,-78.8842365,0
1576, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Ithaca,NY,14850-4219,42.4511159,-76.499901,0
1577, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Canandaigua,NY,14424,42.851495,-77.28393,0
1579, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Brooklyn,NY,11230-1902,40.63582383673469,-73.9592431632653,0
1580, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Hector,NY,14841,42.50005186034449,-76.88764354408815,0
1581, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Woodstock,NY,12498,42.039814,-74.06838755,0
1582, Greenidge Generation Power Plant ,11.0,18.0,21.0,Dobbs Ferry,NY,10522,41.001994599999996,-73.86913940000001,0
1583, Save NY from Climate-Killing Cryptocurrency ,11.0,15.0,21.0,Tonawanda,NY,14150,42.9846468,-78.8325196,0
1584, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Pawling,NY,12564,41.5274003,-73.53656459999999,0
1585, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,New Paltz,NY,12561-3636,41.7312841,-74.14130240000001,0
1586, Greenidge Generation Power Plant ,10.0,5.0,21.0,Buffalo,NY,14207,42.939911200000004,-78.8871117,0
1587, Greenidge Generation Power Plant ,10.0,19.0,21.0,Meadow,NY,11554,40.7114057,-73.53846999999999,0
1588, Save NY from Climate-Killing Cryptocurrency ,11.0,1.0,21.0,Salamanca,NY,14779,42.1515391,-78.7227564,0
1590, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Red Hook,NY,12571,41.995115500000004,-73.88504075829873,0
1592, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Conesus,NY,14435-9541,42.72654,-77.634727,0
1593, Greenidge Generation Power Plant ,10.0,19.0,21.0,New Rochelle,NY,10804,40.930398499999995,-73.77923890000001,0
1594, Greenidge Generation Power Plant ,10.0,5.0,21.0,Queens,NY,11385,40.7016813,-73.89775313918622,0
1595, Greenidge Generation Power Plant ,10.0,5.0,21.0,Park,NY,14127,42.7561256,-78.74927170000001,0
1596, No to Greenidge Plant Expansion ,11.0,14.0,21.0,Lodi,NY,14860,42.6281322,-76.86404820000001,0
1597, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Woodstock,NY,12498,42.0499512,-74.12531390000001,0
1598, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Floral Park,NY,11001-3053,40.71739470000001,-73.7064453,0
1599, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Clifton Park,NY,12065,42.811295,-73.77578390000001,1
1600, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Rye,NY,10580-1627,40.982422799999995,-73.6943113,0
1601, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Brooktondale,NY,14817-9750,42.38525105231665,-76.40368423754434,0
1604, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,New York,NY,10028,40.7808271875,-73.9606413125,0
1605, Greenidge Generation Power Plant ,11.0,5.0,21.0,New York,NY,10075,40.7716224,-73.9505671,0
1606, Greenidge Generation Power Plant ,11.0,18.0,21.0,Mamaroneck,NY,10543,40.94726205,-73.73595844484542,0
1607, Greenidge Generation Power Plant ,10.0,24.0,21.0,Shokan,NY,12494,41.967192299999994,-74.2932293,0
1610, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Tarrytown,NY,10591,41.06776054339755,-73.85266612445224,0
1611, Greenidge Generation Power Plant ,10.0,6.0,21.0,Albany,NY,12203,42.660822700000004,-73.77475059999999,0
1612, Deny Greenidge's Title V Air Permit ,11.0,14.0,21.0,Cairo,NY,12413-3046,42.3053938,-74.0029141,0
1614, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Breezy Point,NY,11697,40.55669581818181,-73.92891145454546,0
1615, Please Deny Title 5 Permit ,11.0,15.0,21.0,Peekskill,New York,10566,41.282599700000006,-73.9241007,0
1616, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Clinton,NY,13323,43.04686945,-75.38181924558305,0
1617, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Sayville,NY,11796-1813,40.728627200000005,-73.09784350000001,0
1618, Greenidge Generating 2021 Permit Renewal ,11.0,15.0,21.0,Endicott,NY,13760,42.1170016,-76.0835417,0
1619, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Pittsford,NY,14534,43.0543449027264,-77.49256368197186,0
1620, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,City,NY,14871,42.085311,-76.8810879658385,0
1621, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Westfield,NY,14787,42.305853851293996,-79.55628593175287,0
1622, Deny Greenidge's Title V Air Permit ,11.0,3.0,21.0,Brooklyn,NY,11220-1362,40.64748569387755,-74.00653481632655,0
1624, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Peekskill,NY,10566,41.2865939,-73.9202272,0
1625, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Oyster Bay,NY,11771-4003,40.8548792,-73.51917197572466,0
1626, Greenidge Generation Power Plant ,10.0,22.0,21.0,New York,NY,10022,40.759977500000005,-73.97113164285716,0
1628, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Warsaw,NY,14569,42.75805340239694,-78.14576059878321,0
1631, Greenidge Generation Power Plant ,10.0,5.0,21.0,Buffalo,NY,14222,42.923876,-78.87972300000001,0
1632, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Herkimer,NY,13350-1030,43.034890000000004,-74.990377,0
1633, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Honeoye Falls,NY,14472,42.960015500000004,-77.5854609,0
1634, Greenidge Generation Power Plant ,10.0,5.0,21.0,Medford,NY,11763,40.816641499999996,-73.0006724,0
1635, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Valois,NY,14841,42.53489695458838,-76.87958201049976,0
1636, Greenidge Generation Power Plant ,10.0,5.0,21.0,Schenectady,NY,12309,42.8045917,-73.90920859999999,0
1637, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Brooklyn,NY,11226-1003,40.65239206666666,-73.96555693333333,0
1638, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Brooklyn,NY,11217-1905,40.68340472727272,-73.9801251818182,0
1639, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Pearl River,NY,10965,41.0699637,-74.01513670000001,0
1640, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,cooperstown,NY,13326-5303,42.674676,-74.9669679,0
1641, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Ithaca,NY,14850-9601,42.42839565,-76.4194303317149,0
1642, Greenidge Generation Power Plant ,10.0,5.0,21.0,Massena,NY,13662,44.9184549,-74.89614668657616,0
1644, Deny Greenidge's Title V Air Permit ,11.0,14.0,21.0,Dresden,NY,14441-9710,42.6875235,-76.95689329999999,0
1645, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,New Paltz,NY,12561,41.7365277,-74.100015,0
1646, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Hornell,NY,14843,42.3274475,-77.65705750000002,0
1647, Save NY from Climate-Killing Cryptocurrency ,11.0,7.0,21.0,Hurley,NY,12491,42.006641200000004,-74.1003589,0
1648, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Auburn,NY,13021,42.939474,-76.53808599999999,0
1649, Greenidge Generation Power Plant ,10.0,19.0,21.0,Altamont,NY,12009,42.7213987,-73.979704,0
1650, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Newfield,NY,14867-9795,42.355624,-76.588716,0
1651, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Hollis,NY,11423-1220,40.7192926,-73.771163,0
1654, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Ithaca,NY,14850-3711,42.4460413,-76.49621606023648,0
1655, Greenidge Generation Power Plant ,10.0,5.0,21.0,Syracuse,NY,13212,43.11527605,-76.15259303882857,0
1657, Save NY from Climate-Killing Cryptocurrency ,11.0,2.0,21.0,Scarsdale,NY,10583,41.0011004,-73.7758359,0
1659, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Brockport,NY,14420,43.212445200000005,-77.96428459999998,0
1662, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Poughkeepsie,NY,12603,41.7160284,-73.8523212,0
1664, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Ulster Park,NY,12487,41.8911992,-73.9631124,0
1665, Deny Greenidge Generating Station Title V Air Permit ,11.0,9.0,21.0,Cornwall-on-Hudson,NY,12520,41.431945,-74.01149955211581,0
1666, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Brooklyn,NY,11201-6412,40.68497923255814,-73.98989167441859,0
1668, Greenidge Generation Power Plant ,10.0,19.0,21.0,Moravia,NY,13118,42.70651002323256,-76.41665823961684,0
1669, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,New City,NY,10956-3412,41.1463047,-74.00008740000001,0
1670, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Peekskill,NY,10566,41.2695204,-73.93284709999999,0
1671, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,seneca falls,NY,13148,42.9648575,-76.82813268092106,0
1672, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,Bayside,NY,11361-1964,40.76277575,-73.7767189614094,0
1673, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Far Rockaway,NY,11691,40.603003622448966,-73.7605987244898,0
1674, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Owego,NY,13827-1846,42.10290415,-76.26132397291221,0
1676, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Jefferson Station,NY,11776,40.9276134,-73.04833608267644,0
1678, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Candor,NY,13743-2039,42.21053,-76.3538310929047,0
1680, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Middletown,NY,10940,41.45738,-74.41539015000002,0
1681, Greenidge Generation Power Plant ,10.0,5.0,21.0,Brooklyn,NY,11228,40.622888200000006,-74.01916,0
1682, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Brooklyn,NY,11215,40.66729691891892,-73.98569756756756,1
1683, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Islip,NY,11751,40.72301705,-73.21136624208054,0
1685, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Little Falls,NY,13365,43.04355743410242,-74.84232514070017,0
1686, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Geneva,NY,14456,42.853845,-76.981297,0
1687, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Newburgh,NY,12550,41.517809299999996,-74.0552434,0
1689, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Ithaca,NY,14850,42.4512463,-76.50115109999999,0
1690, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Meadow,NY,11554,40.703921,-73.5554415,0
1692, Deny Greenidge's Title V Air Permit ,11.0,1.0,21.0,Hyde Park,NY,12538-2711,41.787257399999994,-73.86200840000001,0
1693, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Poughkeepsie,NY,12603,41.679078999999994,-73.915401,0
1694, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Fairport,NY,14450,43.0432594,-77.443528,0
1695, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Ballston Spa,NY,12020,42.985167,-73.859335,0
1697, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Elmhurst,NY,11373,40.734363,-73.881467,0
1698, Save NY from Climate-Killing Cryptocurrency ,11.0,15.0,21.0,Fairport,NY,14450,43.090882,-77.45329620000001,0
1699, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Candor,NY,13743,42.21053,-76.3538310929047,0
1700, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Kingston,NY,12401-6060,41.921217282222095,-73.98430733497874,0
1701, Greenidge Generation Power Plant ,10.0,5.0,21.0,Albany,NY,12208,42.65378767741935,-73.77026938709676,0
1706, Greenidge Generation Power Plant ,10.0,26.0,21.0,Queens,NY,11357,40.7806571,-73.81294305,0
1707, Greenidge Generation Power Plant ,11.0,5.0,21.0,Schenectady,NY,12302,42.875732799999994,-73.95861219999999,0
1708, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,Mamaroneck,NY,10543,40.9472088,-73.7250445,0
1709, Greenidge Generation Power Plant ,10.0,5.0,21.0,Brooklyn,NY,11229,40.59372114285714,-73.95241771428572,0
1710, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Greenbush,NY,12061-1422,42.6141788,-73.6999957,0
1711, Greenidge Generation Power Plant ,10.0,12.0,21.0,Avon,NY,14414,42.90385415,-77.75982546181098,0
1713, Deny Greenidge's Title V Air Permit ,10.0,17.0,21.0,Brooklyn,NY,11235-6468,40.57951225,-73.95939631030544,0
1714, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Stormville,NY,12582,41.5313431,-73.70758559999999,0
1717, Deny Greenidge's Title V Air Permit ,11.0,18.0,21.0,Valois,NY,14841-9652,42.53489695458838,-76.87958201049976,0
1718, Greenidge Generation Power Plant ,10.0,5.0,21.0,Croton-on-hudson,NY,10520,41.220596,-73.83093640000001,0
1719, Deny Greenidge's Title V Air Permit ,10.0,7.0,21.0,Clarence,NY,14031-1018,43.0227515,-78.5867858,0
1720, Greenidge Generation Power Plant ,11.0,17.0,21.0,Queens,NY,11368,40.74475455,-73.86658120893334,0
1721, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,New York,NY,10014-2514,42.074033831123174,-78.40599971990844,0
1722, Greenidge Generation Power Plant ,10.0,30.0,21.0,New Paltz,NY,12561,41.7342789,-74.13903,0
1723, Greenidge Generation Power Plant ,10.0,22.0,21.0,Poughkeepsie,NY,12603,41.7335575,-73.8801453,0
1724, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Massapequa Park,NY,11762-1850,40.693251,-73.44557757737226,0
1725, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Spencer,NY,14883,42.25782152518547,-76.5049119629981,0
1726, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,New York,NY,10011-1908,40.74395020635921,-73.99345206559343,0
1727, Deny Greenidge's Title V Air Permit ,11.0,18.0,21.0,Warsaw,NY,14569-9581,42.75805340239694,-78.14576059878321,0
1728, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Vestal,NY,13850-6317,42.0688747,-75.95031309999999,0
1729, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Honeoye Falls,NY,14472,42.978107200000004,-77.6180773,0
1730, Save NY from Climate-Killing Cryptocurrency ,11.0,14.0,21.0,Geneva,NY,14456,42.7992185,-76.9361765,0
1731, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,New York,NY,10025,40.79983345,-73.96692920687332,0
1732, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Park,NY,14127,42.7693792,-78.76082530000001,0
1733, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Clinton,NY,13323,43.0469873,-75.38083040126853,0
1734, Greenidge Generation Power Plant ,10.0,21.0,21.0,Clinton,NY,13323,43.0222026,-75.38665040000001,0
1737, Greenidge Generation Power Plant ,10.0,5.0,21.0,Delmar,NY,12054,42.6225657,-73.8259694,0
1738, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10024,40.78790685416666,-73.96977016666666,0
1739, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Syracuse,NY,13219,43.0424599,-76.2213189,0
1740, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Washington,NY,11050,40.837062100000004,-73.7114849,0
1742, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Delmar,NY,12054,42.620676200000005,-73.8158883,0
1743, Greenidge Generation Power Plant ,10.0,5.0,21.0,Wappingers Falls,NY,12590,41.605555700000004,-73.8932193,0
1744, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,New Paltz,NY,12561-1020,41.7569076,-74.0824198,0
1745, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Rochester,NY,14622,43.2074142,-77.539651,0
1746, Greenidge Generation Power Plant ,10.0,22.0,21.0,Van Etten,NY,14889,42.1705602804656,-76.59426716562791,0
1747, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Hastings on Hudson,NY,10706,40.98994626852011,-73.87384957799384,0
1750, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Merrick,NY,11566-2023,40.683690000000006,-73.56424399999999,0
1751, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Middletown,NY,10940,41.45150085,-74.41794375,0
1752, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Baldwinsville,NY,13027,43.173158,-76.3362974,0
1753, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Tonawanda,NY,14120,43.024570698113216,-78.87058392452829,0
1754, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Ithaca,NY,14850,42.4511159,-76.499901,0
1755, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Brooklyn,NY,11215,40.67184470588236,-73.98151660294117,0
1756, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Rensselaerville,NY,12147-2121,42.5175402,-74.1418426,0
1757, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Milton,NY,12547-5226,41.6648705,-73.99636009999999,0
1758, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Mexico,NY,13114,43.46161801292889,-76.23019045017588,0
1759, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Cambridge,NY,12816-1278,43.02705215,-73.37570949925848,0
1760, Deny Greenidge's Title V Air Permit ,10.0,16.0,21.0,Webster,NY,14580-1120,43.236650399999995,-77.50047370000001,0
1761, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Bronx,NY,10465-1531,40.83600307549551,-73.8171793580432,0
1763, Greenidge Generation Power Plant ,11.0,13.0,21.0,Mamaroneck,NY,10543,40.9455161,-73.74038444949716,0
1764, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Ithaca,NY,14850-3522,42.44891885,-76.5013979,0
1765, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Fairport,NY,14450,43.093548600000005,-77.45349470000001,0
1766, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Ithaca,NY,14850,42.4404781,-76.52104709999999,0
1767, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Brockport,NY,14420-9766,43.1805619,-77.9302256,0
1768, Save NY from Climate-Killing Cryptocurrency ,11.0,9.0,21.0,Saratoga Springs,NY,12866,43.087537,-73.772339,0
1769, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Sherrill,NY,13461,43.0722381,-75.604591,0
1770, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,City,NY,11530-6528,40.7231846,-73.61555324273594,0
1771, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,Spencer,NY,14883,42.22934635341146,-76.52749493012028,0
1773, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Fairport,NY,14450-4128,43.062059999999995,-77.43844440000001,0
1774, Greenidge Generation Power Plant ,10.0,22.0,21.0,Poughkeepsie,NY,12601,41.69394518175169,-73.92698092609216,0
1775, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Brooklyn,NY,11225,40.67052675,-73.95993437422915,0
1777, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Pittsford,NY,14534,43.0392677,-77.4676055,0
1779, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,MERRICK,NY,11566-2229,40.68197435,-73.54854079119718,0
1780, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Dresden,NY,14441-9701,42.6913311,-76.9582635,0
1781, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Hammondsport,NY,14840,42.45430500000001,-77.18039892091505,0
1782, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,New York,NY,10024-2321,40.789505600000005,-73.97503459999999,0
1785, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Putnam Valley,NY,10579,41.3830277,-73.8082618,0
1786, Greenidge Generation Power Plant ,10.0,23.0,21.0,Hilton,NY,14468,43.263628499999996,-77.72684749999999,0
1787, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Corning,NY,14830,42.142386,-77.063536,0
1788, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Tonawanda,NY,14120,43.0495955,-78.889449375,0
1790, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Syracuse,NY,13210-3143,43.032818799999994,-76.11757970000001,0
